nflverse_game_id,season,week,game_type,gameday,home_team,away_team,home_score,away_score,spread_line,total_line
2012_13_PIT_BAL,2012,13,REG,2012-12-02,BAL,PIT,20,23,7,36.5
2012_13_CLE_OAK,2012,13,REG,2012-12-02,OAK,CLE,17,20,-2.5,39.5
2012_13_CIN_SD,2012,13,REG,2012-12-02,SD,CIN,13,20,1,45
2012_13_PHI_DAL,2012,13,REG,2012-12-02,DAL,PHI,38,33,10.5,44
2012_13_NYG_WAS,2012,13,REG,2012-12-03,WAS,NYG,17,16,-2.5,50
2012_14_DEN_OAK,2012,14,REG,2012-12-06,OAK,DEN,13,26,-10,47
2012_14_STL_BUF,2012,14,REG,2012-12-09,BUF,STL,12,15,3.5,42
2012_14_ATL_CAR,2012,14,REG,2012-12-09,CAR,ATL,30,20,-3,46.5
2012_14_DAL_CIN,2012,14,REG,2012-12-09,CIN,DAL,19,20,3.5,46
2012_14_KC_CLE,2012,14,REG,2012-12-09,CLE,KC,30,7,7,38
2012_14_TEN_IND,2012,14,REG,2012-12-09,IND,TEN,27,23,3.5,47
2012_14_NYJ_JAX,2012,14,REG,2012-12-09,JAX,NYJ,10,17,-3,39.5
2012_14_CHI_MIN,2012,14,REG,2012-12-09,MIN,CHI,21,14,-1,40.5
2012_14_SD_PIT,2012,14,REG,2012-12-09,PIT,SD,24,34,7,37.5
2012_14_PHI_TB,2012,14,REG,2012-12-09,TB,PHI,21,23,8,47.5
2012_14_BAL_WAS,2012,14,REG,2012-12-09,WAS,BAL,31,28,1,47.5
2012_14_MIA_SF,2012,14,REG,2012-12-09,SF,MIA,27,13,10.5,38.5
2012_14_NO_NYG,2012,14,REG,2012-12-09,NYG,NO,52,27,4,52.5
2012_14_ARI_SEA,2012,14,REG,2012-12-09,SEA,ARI,58,0,10.5,36
2012_14_DET_GB,2012,14,REG,2012-12-09,GB,DET,27,20,6,49.5
2012_14_HOU_NE,2012,14,REG,2012-12-10,NE,HOU,42,14,5.5,50.5
2012_15_CIN_PHI,2012,15,REG,2012-12-13,PHI,CIN,13,34,-4.5,45
2012_15_NYG_ATL,2012,15,REG,2012-12-16,ATL,NYG,34,0,1,50
2012_15_DEN_BAL,2012,15,REG,2012-12-16,BAL,DEN,17,34,-3,48
2012_15_GB_CHI,2012,15,REG,2012-12-16,CHI,GB,13,21,-3,43
2012_15_WAS_CLE,2012,15,REG,2012-12-16,CLE,WAS,21,38,4,40.5
2012_15_IND_HOU,2012,15,REG,2012-12-16,HOU,IND,29,17,10.5,47.5
2012_15_JAX_MIA,2012,15,REG,2012-12-16,MIA,JAX,24,3,7.5,38.5
2012_15_TB_NO,2012,15,REG,2012-12-16,NO,TB,41,0,3.5,54.5
2012_15_MIN_STL,2012,15,REG,2012-12-16,STL,MIN,22,36,1,39
2012_15_DET_ARI,2012,15,REG,2012-12-16,ARI,DET,38,10,-5.5,43.5
2012_15_SEA_BUF,2012,15,REG,2012-12-16,BUF,SEA,17,50,-4.5,44
2012_15_CAR_SD,2012,15,REG,2012-12-16,SD,CAR,7,31,3,45
2012_15_PIT_DAL,2012,15,REG,2012-12-16,DAL,PIT,27,24,-1,45.5
2012_15_KC_OAK,2012,15,REG,2012-12-16,OAK,KC,15,0,4.5,44
2012_15_SF_NE,2012,15,REG,2012-12-16,NE,SF,34,41,4,47
2012_15_NYJ_TEN,2012,15,REG,2012-12-17,TEN,NYJ,14,10,1,40
2012_16_ATL_DET,2012,16,REG,2012-12-22,DET,ATL,18,31,-3.5,50
2012_16_OAK_CAR,2012,16,REG,2012-12-23,CAR,OAK,17,6,9.5,47.5
2012_16_NO_DAL,2012,16,REG,2012-12-23,DAL,NO,31,34,1,55
2012_16_TEN_GB,2012,16,REG,2012-12-23,GB,TEN,55,7,10.5,44
2012_16_MIN_HOU,2012,16,REG,2012-12-23,HOU,MIN,6,23,7.5,43
2012_16_NE_JAX,2012,16,REG,2012-12-23,JAX,NE,16,23,-14,51.5
2012_16_IND_KC,2012,16,REG,2012-12-23,KC,IND,13,20,-4.5,41.5
2012_16_BUF_MIA,2012,16,REG,2012-12-23,MIA,BUF,24,10,5,43.5
2012_16_SD_NYJ,2012,16,REG,2012-12-23,NYJ,SD,17,27,3,37
2012_16_WAS_PHI,2012,16,REG,2012-12-23,PHI,WAS,20,27,-3.5,46
2012_16_CIN_PIT,2012,16,REG,2012-12-23,PIT,CIN,10,13,3.5,40
2012_16_STL_TB,2012,16,REG,2012-12-23,TB,STL,13,28,3,43.5
2012_16_CLE_DEN,2012,16,REG,2012-12-23,DEN,CLE,34,12,11,43.5
2012_16_CHI_ARI,2012,16,REG,2012-12-23,ARI,CHI,13,28,-7,35.5
2012_16_NYG_BAL,2012,16,REG,2012-12-23,BAL,NYG,33,14,-1,48
2012_16_SF_SEA,2012,16,REG,2012-12-23,SEA,SF,42,13,2.5,40
2012_17_TB_ATL,2012,17,REG,2012-12-30,ATL,TB,17,22,3,46
2012_17_NYJ_BUF,2012,17,REG,2012-12-30,BUF,NYJ,28,9,3.5,40.5
2012_17_BAL_CIN,2012,17,REG,2012-12-30,CIN,BAL,23,17,5.5,43
2012_17_CHI_DET,2012,17,REG,2012-12-30,DET,CHI,24,26,-3,46
2012_17_HOU_IND,2012,17,REG,2012-12-30,IND,HOU,28,16,-6.5,47
2012_17_CAR_NO,2012,17,REG,2012-12-30,NO,CAR,38,44,4,53.5
2012_17_PHI_NYG,2012,17,REG,2012-12-30,NYG,PHI,42,7,6.5,44
2012_17_CLE_PIT,2012,17,REG,2012-12-30,PIT,CLE,24,10,10,36.5
2012_17_JAX_TEN,2012,17,REG,2012-12-30,TEN,JAX,38,20,6,42
2012_17_KC_DEN,2012,17,REG,2012-12-30,DEN,KC,38,3,17,41
2012_17_GB_MIN,2012,17,REG,2012-12-30,MIN,GB,37,34,-3,45.5
2012_17_MIA_NE,2012,17,REG,2012-12-30,NE,MIA,28,0,11.5,48
2012_17_OAK_SD,2012,17,REG,2012-12-30,SD,OAK,24,21,9.5,41
2012_17_STL_SEA,2012,17,REG,2012-12-30,SEA,STL,20,13,11,41.5
2012_17_ARI_SF,2012,17,REG,2012-12-30,SF,ARI,27,13,16,39
2012_17_DAL_WAS,2012,17,REG,2012-12-30,WAS,DAL,28,18,3,49
2012_18_CIN_HOU,2012,18,WC,2013-01-05,HOU,CIN,19,13,4,42.5
2012_18_MIN_GB,2012,18,WC,2013-01-05,GB,MIN,24,10,10.5,44
2012_18_IND_BAL,2012,18,WC,2013-01-06,BAL,IND,24,9,7.5,47.5
2012_18_SEA_WAS,2012,18,WC,2013-01-06,WAS,SEA,14,24,-3,44.5
2012_19_BAL_DEN,2012,19,DIV,2013-01-12,DEN,BAL,35,38,9.5,44
2012_19_GB_SF,2012,19,DIV,2013-01-12,SF,GB,45,31,3,45
2012_19_SEA_ATL,2012,19,DIV,2013-01-13,ATL,SEA,30,28,2.5,46
2012_19_HOU_NE,2012,19,DIV,2013-01-13,NE,HOU,41,28,9.5,50.5
2012_20_SF_ATL,2012,20,CON,2013-01-20,ATL,SF,24,28,-3.5,47.5
2012_20_BAL_NE,2012,20,CON,2013-01-20,NE,BAL,13,28,8,49.5
2012_21_BAL_SF,2012,21,SB,2013-02-03,SF,BAL,31,34,4.5,47.5
2013_01_BAL_DEN,2013,1,REG,2013-09-05,DEN,BAL,49,27,7.5,48.5
2013_01_NE_BUF,2013,1,REG,2013-09-08,BUF,NE,21,23,-10,50.5
2013_01_SEA_CAR,2013,1,REG,2013-09-08,CAR,SEA,7,12,-3,44.5
2013_01_CIN_CHI,2013,1,REG,2013-09-08,CHI,CIN,24,21,3,41.5
2013_01_MIA_CLE,2013,1,REG,2013-09-08,CLE,MIA,10,23,2.5,40.5
2013_01_MIN_DET,2013,1,REG,2013-09-08,DET,MIN,34,24,4,46
2013_01_OAK_IND,2013,1,REG,2013-09-08,IND,OAK,21,17,11,45
2013_01_KC_JAX,2013,1,REG,2013-09-08,JAX,KC,2,28,-3.5,42.5
2013_01_ATL_NO,2013,1,REG,2013-09-08,NO,ATL,23,17,3.5,54.5
2013_01_TB_NYJ,2013,1,REG,2013-09-08,NYJ,TB,18,17,-4,40
2013_01_TEN_PIT,2013,1,REG,2013-09-08,PIT,TEN,9,16,6,42
2013_01_GB_SF,2013,1,REG,2013-09-08,SF,GB,34,28,5,47
2013_01_ARI_STL,2013,1,REG,2013-09-08,STL,ARI,27,24,3.5,42.5
2013_01_NYG_DAL,2013,1,REG,2013-09-08,DAL,NYG,36,31,3.5,49.5
2013_01_PHI_WAS,2013,1,REG,2013-09-09,WAS,PHI,27,33,4,51
2013_01_HOU_SD,2013,1,REG,2013-09-09,SD,HOU,28,31,-5,44
2013_02_NYJ_NE,2013,2,REG,2013-09-12,NE,NYJ,13,10,10.5,43
2013_02_STL_ATL,2013,2,REG,2013-09-15,ATL,STL,31,24,4,47.5
2013_02_CLE_BAL,2013,2,REG,2013-09-15,BAL,CLE,14,6,5.5,43.5
2013_02_CAR_BUF,2013,2,REG,2013-09-15,BUF,CAR,24,23,-3.5,43.5
2013_02_MIN_CHI,2013,2,REG,2013-09-15,CHI,MIN,31,30,6,41
2013_02_WAS_GB,2013,2,REG,2013-09-15,GB,WAS,38,20,9,48.5
2013_02_TEN_HOU,2013,2,REG,2013-09-15,HOU,TEN,30,24,7.5,42.5
2013_02_MIA_IND,2013,2,REG,2013-09-15,IND,MIA,20,24,1,43.5
2013_02_DAL_KC,2013,2,REG,2013-09-15,KC,DAL,17,16,3,45
2013_02_SD_PHI,2013,2,REG,2013-09-15,PHI,SD,30,33,7.5,51
2013_02_DET_ARI,2013,2,REG,2013-09-15,ARI,DET,25,21,-1,47.5
2013_02_NO_TB,2013,2,REG,2013-09-15,TB,NO,14,16,-3,48.5
2013_02_DEN_NYG,2013,2,REG,2013-09-15,NYG,DEN,23,41,-3.5,52.5
2013_02_JAX_OAK,2013,2,REG,2013-09-15,OAK,JAX,19,9,3.5,40.5
2013_02_SF_SEA,2013,2,REG,2013-09-15,SEA,SF,29,3,3,43.5
2013_02_PIT_CIN,2013,2,REG,2013-09-16,CIN,PIT,20,10,7,40
2013_03_KC_PHI,2013,3,REG,2013-09-19,PHI,KC,16,26,3,50
2013_03_HOU_BAL,2013,3,REG,2013-09-22,BAL,HOU,30,9,1,44.5
2013_03_NYG_CAR,2013,3,REG,2013-09-22,CAR,NYG,38,0,-1,46.5
2013_03_GB_CIN,2013,3,REG,2013-09-22,CIN,GB,34,30,-3,49.5
2013_03_STL_DAL,2013,3,REG,2013-09-22,DAL,STL,31,7,3.5,47.5
2013_03_CLE_MIN,2013,3,REG,2013-09-22,MIN,CLE,27,31,7,40
2013_03_TB_NE,2013,3,REG,2013-09-22,NE,TB,23,3,7.5,44.5
2013_03_ARI_NO,2013,3,REG,2013-09-22,NO,ARI,31,7,8,48.5
2013_03_SD_TEN,2013,3,REG,2013-09-22,TEN,SD,20,17,3,43
2013_03_DET_WAS,2013,3,REG,2013-09-22,WAS,DET,20,27,-1,48.5
2013_03_ATL_MIA,2013,3,REG,2013-09-22,MIA,ATL,27,23,3,45.5
2013_03_BUF_NYJ,2013,3,REG,2013-09-22,NYJ,BUF,27,20,2.5,41
2013_03_JAX_SEA,2013,3,REG,2013-09-22,SEA,JAX,45,17,19.5,39
2013_03_IND_SF,2013,3,REG,2013-09-22,SF,IND,7,27,10.5,45.5
2013_03_CHI_PIT,2013,3,REG,2013-09-22,PIT,CHI,23,40,-2.5,40.5
2013_03_OAK_DEN,2013,3,REG,2013-09-23,DEN,OAK,37,21,16,48.5
2013_04_SF_STL,2013,4,REG,2013-09-26,STL,SF,11,35,-3,43
2013_04_BAL_BUF,2013,4,REG,2013-09-29,BUF,BAL,23,20,-4,45
2013_04_CIN_CLE,2013,4,REG,2013-09-29,CLE,CIN,17,6,-3.5,42.5
2013_04_CHI_DET,2013,4,REG,2013-09-29,DET,CHI,40,32,3,48
2013_04_SEA_HOU,2013,4,REG,2013-09-29,HOU,SEA,20,23,-1,41
2013_04_IND_JAX,2013,4,REG,2013-09-29,JAX,IND,3,37,-9.5,42.5
2013_04_NYG_KC,2013,4,REG,2013-09-29,KC,NYG,31,7,3.5,43.5
2013_04_PIT_MIN,2013,4,REG,2013-09-29,MIN,PIT,34,27,-3,41.5
2013_04_ARI_TB,2013,4,REG,2013-09-29,TB,ARI,10,13,2.5,40
2013_04_NYJ_TEN,2013,4,REG,2013-09-29,TEN,NYJ,38,13,3.5,40.5
2013_04_PHI_DEN,2013,4,REG,2013-09-29,DEN,PHI,52,20,10.5,57.5
2013_04_WAS_OAK,2013,4,REG,2013-09-29,OAK,WAS,14,24,-3.5,45.5
2013_04_DAL_SD,2013,4,REG,2013-09-29,SD,DAL,30,21,-1,47
2013_04_NE_ATL,2013,4,REG,2013-09-29,ATL,NE,23,30,3,49
2013_04_MIA_NO,2013,4,REG,2013-09-30,NO,MIA,38,17,7,48.5
2013_05_BUF_CLE,2013,5,REG,2013-10-03,CLE,BUF,37,24,3.5,40.5
2013_05_NO_CHI,2013,5,REG,2013-10-06,CHI,NO,18,26,1,50.5
2013_05_NE_CIN,2013,5,REG,2013-10-06,CIN,NE,13,6,-2,45.5
2013_05_DET_GB,2013,5,REG,2013-10-06,GB,DET,22,9,10,53
2013_05_SEA_IND,2013,5,REG,2013-10-06,IND,SEA,34,28,-3,43.5
2013_05_BAL_MIA,2013,5,REG,2013-10-06,MIA,BAL,23,26,2.5,42.5
2013_05_PHI_NYG,2013,5,REG,2013-10-06,NYG,PHI,21,36,-1,53.5
2013_05_JAX_STL,2013,5,REG,2013-10-06,STL,JAX,34,20,11,40.5
2013_05_KC_TEN,2013,5,REG,2013-10-06,TEN,KC,17,26,-2.5,38
2013_05_CAR_ARI,2013,5,REG,2013-10-06,ARI,CAR,22,6,-3,41
2013_05_DEN_DAL,2013,5,REG,2013-10-06,DAL,DEN,48,51,-7.5,56.5
2013_05_HOU_SF,2013,5,REG,2013-10-06,SF,HOU,34,3,4,43
2013_05_SD_OAK,2013,5,REG,2013-10-06,OAK,SD,27,17,-6,46
2013_05_NYJ_ATL,2013,5,REG,2013-10-07,ATL,NYJ,28,30,10,45
2013_06_NYG_CHI,2013,6,REG,2013-10-10,CHI,NYG,27,21,9.5,46.5
2013_06_GB_BAL,2013,6,REG,2013-10-13,BAL,GB,17,19,-1,48.5
2013_06_CIN_BUF,2013,6,REG,2013-10-13,BUF,CIN,24,27,-6,41
2013_06_DET_CLE,2013,6,REG,2013-10-13,CLE,DET,17,31,-1,44
2013_06_STL_HOU,2013,6,REG,2013-10-13,HOU,STL,13,38,9.5,43
2013_06_OAK_KC,2013,6,REG,2013-10-13,KC,OAK,24,7,7.5,41
2013_06_CAR_MIN,2013,6,REG,2013-10-13,MIN,CAR,10,35,2.5,44.5
2013_06_PIT_NYJ,2013,6,REG,2013-10-13,NYJ,PIT,6,19,-1,40.5
2013_06_PHI_TB,2013,6,REG,2013-10-13,TB,PHI,20,31,-2.5,44.5
2013_06_JAX_DEN,2013,6,REG,2013-10-13,DEN,JAX,35,19,27,53
2013_06_TEN_SEA,2013,6,REG,2013-10-13,SEA,TEN,20,13,11,42
2013_06_NO_NE,2013,6,REG,2013-10-13,NE,NO,30,27,2.5,51.5
2013_06_ARI_SF,2013,6,REG,2013-10-13,SF,ARI,32,20,10,40.5
2013_06_WAS_DAL,2013,6,REG,2013-10-13,DAL,WAS,31,16,5.5,52
2013_06_IND_SD,2013,6,REG,2013-10-14,SD,IND,19,9,-1,50.5
2013_07_SEA_ARI,2013,7,REG,2013-10-17,ARI,SEA,22,34,-5,41
2013_07_TB_ATL,2013,7,REG,2013-10-20,ATL,TB,31,23,6,43
2013_07_STL_CAR,2013,7,REG,2013-10-20,CAR,STL,30,15,8,42
2013_07_CIN_DET,2013,7,REG,2013-10-20,DET,CIN,24,27,2.5,45.5
2013_07_SD_JAX,2013,7,REG,2013-10-20,JAX,SD,6,24,-7.5,44.5
2013_07_BUF_MIA,2013,7,REG,2013-10-20,MIA,BUF,21,23,6,43.5
2013_07_NE_NYJ,2013,7,REG,2013-10-20,NYJ,NE,30,27,-3.5,43
2013_07_DAL_PHI,2013,7,REG,2013-10-20,PHI,DAL,3,17,3,55
2013_07_CHI_WAS,2013,7,REG,2013-10-20,WAS,CHI,45,41,-1,47.5
2013_07_SF_TEN,2013,7,REG,2013-10-20,TEN,SF,17,31,-3,41
2013_07_CLE_GB,2013,7,REG,2013-10-20,GB,CLE,31,13,7.5,45
2013_07_HOU_KC,2013,7,REG,2013-10-20,KC,HOU,17,16,7,38.5
2013_07_BAL_PIT,2013,7,REG,2013-10-20,PIT,BAL,19,16,2.5,41
2013_07_DEN_IND,2013,7,REG,2013-10-20,IND,DEN,39,33,-6,54.5
2013_07_MIN_NYG,2013,7,REG,2013-10-21,NYG,MIN,23,7,4,47.5
2013_08_CAR_TB,2013,8,REG,2013-10-24,TB,CAR,13,31,-6.5,39
2013_08_DAL_DET,2013,8,REG,2013-10-27,DET,DAL,31,30,3,51
2013_08_SF_JAX,2013,8,REG,2013-10-27,JAX,SF,10,42,-16,40
2013_08_CLE_KC,2013,8,REG,2013-10-27,KC,CLE,23,17,7,39
2013_08_MIA_NE,2013,8,REG,2013-10-27,NE,MIA,27,17,6.5,46.5
2013_08_BUF_NO,2013,8,REG,2013-10-27,NO,BUF,35,17,10.5,48
2013_08_NYG_PHI,2013,8,REG,2013-10-27,PHI,NYG,7,15,5.5,49
2013_08_NYJ_CIN,2013,8,REG,2013-10-27,CIN,NYJ,49,9,6,40.5
2013_08_PIT_OAK,2013,8,REG,2013-10-27,OAK,PIT,21,18,-2.5,40
2013_08_ATL_ARI,2013,8,REG,2013-10-27,ARI,ATL,27,13,2.5,44.5
2013_08_WAS_DEN,2013,8,REG,2013-10-27,DEN,WAS,45,21,11,58
2013_08_GB_MIN,2013,8,REG,2013-10-27,MIN,GB,31,44,-7,47.5
2013_08_SEA_STL,2013,8,REG,2013-10-28,STL,SEA,9,14,-13,43
2013_09_CIN_MIA,2013,9,REG,2013-10-31,MIA,CIN,22,20,-3,42
2013_09_KC_BUF,2013,9,REG,2013-11-03,BUF,KC,13,23,-4.5,40.5
2013_09_ATL_CAR,2013,9,REG,2013-11-03,CAR,ATL,34,10,10,46.5
2013_09_MIN_DAL,2013,9,REG,2013-11-03,DAL,MIN,27,23,10,51
2013_09_NO_NYJ,2013,9,REG,2013-11-03,NYJ,NO,26,20,-6,45.5
2013_09_TEN_STL,2013,9,REG,2013-11-03,STL,TEN,21,28,-3,41
2013_09_SD_WAS,2013,9,REG,2013-11-03,WAS,SD,30,24,1,49.5
2013_09_PHI_OAK,2013,9,REG,2013-11-03,OAK,PHI,20,49,-1,45.5
2013_09_TB_SEA,2013,9,REG,2013-11-03,SEA,TB,27,24,16,40
2013_09_BAL_CLE,2013,9,REG,2013-11-03,CLE,BAL,24,18,-1,41.5
2013_09_PIT_NE,2013,9,REG,2013-11-03,NE,PIT,55,31,5.5,42.5
2013_09_IND_HOU,2013,9,REG,2013-11-03,HOU,IND,24,27,-1,42.5
2013_09_CHI_GB,2013,9,REG,2013-11-04,GB,CHI,20,27,10,50.5
2013_10_WAS_MIN,2013,10,REG,2013-11-07,MIN,WAS,34,27,-1,48
2013_10_SEA_ATL,2013,10,REG,2013-11-10,ATL,SEA,10,33,-3.5,47
2013_10_CIN_BAL,2013,10,REG,2013-11-10,BAL,CIN,20,17,1,44
2013_10_DET_CHI,2013,10,REG,2013-11-10,CHI,DET,19,21,-1,52
2013_10_PHI_GB,2013,10,REG,2013-11-10,GB,PHI,13,27,-1,47
2013_10_STL_IND,2013,10,REG,2013-11-10,IND,STL,8,38,7.5,43
2013_10_OAK_NYG,2013,10,REG,2013-11-10,NYG,OAK,24,20,7.5,41
2013_10_BUF_PIT,2013,10,REG,2013-11-10,PIT,BUF,23,10,3,42.5
2013_10_JAX_TEN,2013,10,REG,2013-11-10,TEN,JAX,27,29,11.5,41.5
2013_10_CAR_SF,2013,10,REG,2013-11-10,SF,CAR,9,10,6,43
2013_10_HOU_ARI,2013,10,REG,2013-11-10,ARI,HOU,27,24,4,41.5
2013_10_DEN_SD,2013,10,REG,2013-11-10,SD,DEN,20,28,-7,56
2013_10_DAL_NO,2013,10,REG,2013-11-10,NO,DAL,49,17,6,54
2013_10_MIA_TB,2013,10,REG,2013-11-11,TB,MIA,22,19,-1,39
2013_11_IND_TEN,2013,11,REG,2013-11-14,TEN,IND,27,30,-2.5,42
2013_11_NYJ_BUF,2013,11,REG,2013-11-17,BUF,NYJ,37,14,-1,39.5
2013_11_BAL_CHI,2013,11,REG,2013-11-17,CHI,BAL,23,20,4,41
2013_11_CLE_CIN,2013,11,REG,2013-11-17,CIN,CLE,41,20,4,40
2013_11_OAK_HOU,2013,11,REG,2013-11-17,HOU,OAK,23,28,10.5,41
2013_11_ARI_JAX,2013,11,REG,2013-11-17,JAX,ARI,14,27,-9.5,40.5
2013_11_WAS_PHI,2013,11,REG,2013-11-17,PHI,WAS,24,16,4.5,54.5
2013_11_DET_PIT,2013,11,REG,2013-11-17,PIT,DET,37,27,-3,45
2013_11_ATL_TB,2013,11,REG,2013-11-17,TB,ATL,41,28,1,44
2013_11_SD_MIA,2013,11,REG,2013-11-17,MIA,SD,20,16,-2.5,44
2013_11_SF_NO,2013,11,REG,2013-11-17,NO,SF,23,20,3.5,50
2013_11_GB_NYG,2013,11,REG,2013-11-17,NYG,GB,27,13,3.5,41
2013_11_MIN_SEA,2013,11,REG,2013-11-17,SEA,MIN,41,20,13,45
2013_11_KC_DEN,2013,11,REG,2013-11-17,DEN,KC,27,17,7.5,48.5
2013_11_NE_CAR,2013,11,REG,2013-11-18,CAR,NE,24,20,3,46.5
2013_12_NO_ATL,2013,12,REG,2013-11-21,ATL,NO,13,17,-7.5,52.5
2013_12_NYJ_BAL,2013,12,REG,2013-11-24,BAL,NYJ,19,3,4,38
2013_12_PIT_CLE,2013,12,REG,2013-11-24,CLE,PIT,11,27,2.5,40
2013_12_TB_DET,2013,12,REG,2013-11-24,DET,TB,21,24,7,48.5
2013_12_MIN_GB,2013,12,REG,2013-11-24,GB,MIN,26,26,6,44.5
2013_12_JAX_HOU,2013,12,REG,2013-11-24,HOU,JAX,6,13,10.5,44
2013_12_SD_KC,2013,12,REG,2013-11-24,KC,SD,38,41,3.5,43
2013_12_CAR_MIA,2013,12,REG,2013-11-24,MIA,CAR,16,20,-4.5,40
2013_12_CHI_STL,2013,12,REG,2013-11-24,STL,CHI,42,21,1,46
2013_12_IND_ARI,2013,12,REG,2013-11-24,ARI,IND,40,11,3.5,44.5
2013_12_TEN_OAK,2013,12,REG,2013-11-24,OAK,TEN,19,23,-2.5,42
2013_12_DAL_NYG,2013,12,REG,2013-11-24,NYG,DAL,21,24,1,44.5
2013_12_DEN_NE,2013,12,REG,2013-11-24,NE,DEN,34,31,1,54
2013_12_SF_WAS,2013,12,REG,2013-11-25,WAS,SF,6,27,-5.5,45.5
2013_13_GB_DET,2013,13,REG,2013-11-28,DET,GB,40,10,7,48.5
2013_13_OAK_DAL,2013,13,REG,2013-11-28,DAL,OAK,31,24,10,49.5
2013_13_PIT_BAL,2013,13,REG,2013-11-28,BAL,PIT,22,20,3,40.5
2013_13_TB_CAR,2013,13,REG,2013-12-01,CAR,TB,27,6,7.5,41
2013_13_JAX_CLE,2013,13,REG,2013-12-01,CLE,JAX,28,32,7.5,39.5
2013_13_NE_HOU,2013,13,REG,2013-12-01,HOU,NE,31,34,-7,49.5
2013_13_TEN_IND,2013,13,REG,2013-12-01,IND,TEN,22,14,3.5,46
2013_13_CHI_MIN,2013,13,REG,2013-12-01,MIN,CHI,23,20,2.5,48.5
2013_13_MIA_NYJ,2013,13,REG,2013-12-01,NYJ,MIA,3,23,-1,39.5
2013_13_ARI_PHI,2013,13,REG,2013-12-01,PHI,ARI,24,21,3.5,48
2013_13_ATL_BUF,2013,13,REG,2013-12-01,BUF,ATL,31,34,5,48
2013_13_STL_SF,2013,13,REG,2013-12-01,SF,STL,23,13,7.5,40.5
2013_13_DEN_KC,2013,13,REG,2013-12-01,KC,DEN,28,35,-5,50.5
2013_13_CIN_SD,2013,13,REG,2013-12-01,SD,CIN,10,17,-2.5,48.5
2013_13_NYG_WAS,2013,13,REG,2013-12-01,WAS,NYG,17,24,1,45.5
2013_13_NO_SEA,2013,13,REG,2013-12-02,SEA,NO,34,7,6.5,48.5
2013_14_HOU_JAX,2013,14,REG,2013-12-05,JAX,HOU,27,20,-3,43.5
2013_14_MIN_BAL,2013,14,REG,2013-12-08,BAL,MIN,29,26,6,41.5
2013_14_IND_CIN,2013,14,REG,2013-12-08,CIN,IND,42,28,7,43
2013_14_ATL_GB,2013,14,REG,2013-12-08,GB,ATL,22,21,3.5,47
2013_14_CLE_NE,2013,14,REG,2013-12-08,NE,CLE,27,26,9.5,47.5
2013_14_OAK_NYJ,2013,14,REG,2013-12-08,NYJ,OAK,37,27,3,39
2013_14_DET_PHI,2013,14,REG,2013-12-08,PHI,DET,34,20,2.5,54
2013_14_MIA_PIT,2013,14,REG,2013-12-08,PIT,MIA,28,34,3,40.5
2013_14_BUF_TB,2013,14,REG,2013-12-08,TB,BUF,27,6,3,42.5
2013_14_KC_WAS,2013,14,REG,2013-12-08,WAS,KC,10,45,-3.5,44
2013_14_TEN_DEN,2013,14,REG,2013-12-08,DEN,TEN,51,28,13,49.5
2013_14_STL_ARI,2013,14,REG,2013-12-08,ARI,STL,30,10,4,41
2013_14_NYG_SD,2013,14,REG,2013-12-08,SD,NYG,37,14,4.5,46.5
2013_14_SEA_SF,2013,14,REG,2013-12-08,SF,SEA,19,17,2.5,41
2013_14_CAR_NO,2013,14,REG,2013-12-08,NO,CAR,31,13,3,47
2013_14_DAL_CHI,2013,14,REG,2013-12-09,CHI,DAL,45,28,2,49
2013_15_SD_DEN,2013,15,REG,2013-12-12,DEN,SD,20,27,10,56.5
2013_15_WAS_ATL,2013,15,REG,2013-12-15,ATL,WAS,27,26,5.5,50
2013_15_CHI_CLE,2013,15,REG,2013-12-15,CLE,CHI,31,38,1,43.5
2013_15_HOU_IND,2013,15,REG,2013-12-15,IND,HOU,25,3,6,47
2013_15_BUF_JAX,2013,15,REG,2013-12-15,JAX,BUF,20,27,-4,43
2013_15_NE_MIA,2013,15,REG,2013-12-15,MIA,NE,24,20,2.5,46.5
2013_15_PHI_MIN,2013,15,REG,2013-12-15,MIN,PHI,48,30,-6.5,53
2013_15_SEA_NYG,2013,15,REG,2013-12-15,NYG,SEA,0,23,-9.5,43.5
2013_15_SF_TB,2013,15,REG,2013-12-15,TB,SF,14,33,-4.5,41
2013_15_NYJ_CAR,2013,15,REG,2013-12-15,CAR,NYJ,30,20,10,40.5
2013_15_KC_OAK,2013,15,REG,2013-12-15,OAK,KC,31,56,-6.5,44
2013_15_GB_DAL,2013,15,REG,2013-12-15,DAL,GB,36,37,4,49.5
2013_15_NO_STL,2013,15,REG,2013-12-15,STL,NO,27,16,-6.5,48
2013_15_ARI_TEN,2013,15,REG,2013-12-15,TEN,ARI,34,37,-3,43
2013_15_CIN_PIT,2013,15,REG,2013-12-15,PIT,CIN,30,20,-2,44
2013_15_BAL_DET,2013,15,REG,2013-12-16,DET,BAL,16,18,4.5,49
2013_16_MIA_BUF,2013,16,REG,2013-12-22,BUF,MIA,19,0,1,42
2013_16_NO_CAR,2013,16,REG,2013-12-22,CAR,NO,17,13,3.5,44.5
2013_16_MIN_CIN,2013,16,REG,2013-12-22,CIN,MIN,42,14,7.5,48
2013_16_DEN_HOU,2013,16,REG,2013-12-22,HOU,DEN,13,37,-9,53
2013_16_TEN_JAX,2013,16,REG,2013-12-22,JAX,TEN,16,20,-4,44
